game,date,opponent,loc,win_loss,final_margin,shot_no,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,defender,defender_dist
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,3,2,3:39,6.5,0,0.7,22.5,3,missed,"Smith, J.R.",5.5
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,5,2,1:40,10.5,0,0,6.1,2,missed,"Love, Kevin",1
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,4,2,1:40,10.6,1,1.8,6.8,2,missed,"Love, Kevin",1.2
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,6,2,0:04,,0,0.6,2.8,2,made,"Shumpert, Iman",4.1
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,7,3,10:16,19.8,0,1,26.2,3,made,"Irving, Kyrie",8.1
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,8,3,9:26,9.5,3,3.8,11.3,2,missed,"Irving, Kyrie",3.4
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,9,3,7:40,16.4,1,0.9,14.2,2,missed,"Smith, J.R.",2.5
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,10,3,5:44,14,2,3.2,5.2,2,missed,"Love, Kevin",1.4
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,11,3,2:23,15,0,1.3,25.7,3,made,"Shumpert, Iman",4.5
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,12,3,1:43,21.9,1,1.8,24.3,3,made,"Shumpert, Iman",5.7
"FEB 26, 2015 - GSW @ CLE",2/26/2015,CLE,A,L,-11,13,4,2:08,15.8,12,9.5,2.8,2,missed,"Irving, Kyrie",2.7
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,1,1,11:51,15.6,0,0.8,4.9,2,missed,"Johnson, James",5.5
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,2,1,9:40,18.8,2,2.5,0.5,2,missed,"Valanciunas, Jonas",2
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,3,1,8:54,16.3,1,1.4,24.1,3,missed,"Lowry, Kyle",2.8
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,4,1,5:02,18,2,2.4,26.4,3,missed,"Patterson, Patrick",4.5
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,5,1,4:16,8.3,0,0.6,22.8,3,made,"Patterson, Patrick",6.8
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,6,1,3:38,22.9,0,0.8,24.4,3,made,"Patterson, Patrick",6.6
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,7,1,3:18,15,1,1.7,23.8,3,missed,"Lowry, Kyle",0.4
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,8,2,8:46,8.1,2,3,10,2,missed,"Ross, Terrence",2.1
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,9,2,7:00,16.8,0,2.1,10.5,2,made,"Williams, Lou",1.9
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,10,2,5:13,11.9,2,2.7,12.7,2,made,"Lowry, Kyle",3.3
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,11,2,4:30,5.3,2,3.6,2.9,2,missed,"Ross, Terrence",1.8
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,12,2,2:44,10.4,1,1.2,23.1,2,made,"Vasquez, Greivis",7
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,13,2,0:41,12.3,1,1.5,17.9,2,missed,"Lowry, Kyle",2.7
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,14,3,11:27,7.8,6,7.3,9.5,2,made,"Patterson, Patrick",3.6
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,15,3,10:55,7.4,6,5.2,27.7,3,made,"DeRozan, DeMar",3.1
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,16,3,10:18,18.7,0,0.9,24.5,3,made,"DeRozan, DeMar",13.3
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,17,3,9:50,17.1,0,0.9,25.1,3,made,"Johnson, James",6.4
"FEB 27, 2015 - GSW @ TOR",2/27/2015,TOR,A,W,24,18,3,8:42,17,2,2.6,2.2,2,missed,"Williams, Lou",1
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,1,1,10:58,16.1,3,1.1,18.2,2,made,"Smart, Marcus",5.1
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,2,1,10:24,16.9,1,1.3,27,3,missed,"Bradley, Avery",4.8
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,3,1,7:35,13.3,0,0.8,24.8,3,missed,"Bass, Brandon",7.4
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,4,1,5:03,16.7,1,1.5,23.1,3,made,"Smart, Marcus",5
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,5,1,4:10,16.4,1,1.2,24.1,3,missed,"Smart, Marcus",3.6
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,6,2,6:43,18.5,1,2.5,12.7,2,made,"Thomas, Isaiah",3.5
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,8,2,4:19,16.8,11,7.6,2,2,made,"Crowder, Jae",1.4
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,9,2,3:08,12.5,3,3.9,3.3,2,made,"Bradley, Avery",1.9
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,10,2,1:38,18,0,1,17.3,2,missed,"Bradley, Avery",2.6
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,11,2,0:55,13.8,4,3.8,7.2,2,missed,"Zeller, Tyler",2.9
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,12,3,8:59,8.9,0,1.2,21.6,2,made,"Smart, Marcus",3.8
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,13,3,6:27,4.8,0,1.4,23.7,2,missed,"Smart, Marcus",3.4
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,14,3,5:26,11.6,1,0.9,18.7,2,missed,"Bradley, Avery",2.1
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,15,3,4:16,19,0,1,25.5,3,missed,"Zeller, Tyler",6.8
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,16,3,3:21,14.4,4,4.8,8.4,2,made,"Bass, Brandon",2.2
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,17,3,1:57,3.5,0,0.7,24.5,3,missed,"Young, James",5.4
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,18,3,1:49,18.7,1,1.2,22,2,made,"Crowder, Jae",2.1
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,19,3,0:58,12.8,0,0.7,24.2,3,made,"Bradley, Avery",1.6
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,20,3,0:33,16,0,1.9,24.1,3,missed,"Bradley, Avery",1.1
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,21,4,5:40,13.5,0,0.6,17.4,2,missed,"Bradley, Avery",2.9
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,22,4,4:06,1.2,2,3.2,7.7,2,missed,"Turner, Evan",2.6
"MAR 01, 2015 - GSW @ BOS",3/1/2015,BOS,A,W,5,23,4,3:00,19.7,0,0.7,24.4,3,missed,"Zeller, Tyler",5.8
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,1,1,8:57,6.5,2,2.1,12.4,2,missed,"Brown, Markel",4.5
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,2,1,8:25,15.5,9,8.7,22.6,2,missed,"Brown, Markel",4
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,3,1,6:47,14.9,0,0.7,13.1,2,made,"Brown, Markel",2.1
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,4,1,3:51,18.8,0,0.9,26,3,missed,"Brown, Markel",4.5
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,5,1,2:10,11.3,3,2.3,15.3,2,missed,"Brown, Markel",0
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,6,2,3:44,11.6,0,0.6,16.7,2,missed,"Bogdanovic, Bojan",3.9
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,7,2,2:00,19.6,0,0.8,26.9,3,missed,"Young, Thaddeus",5.8
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,8,2,0:06,,0,0.7,24.5,3,missed,"Johnson, Joe",5.5
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,9,3,10:49,16.5,0,0.7,23.6,3,missed,"Williams, Deron",2.7
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,10,3,10:05,8.6,5,4.8,14.5,2,made,"Brown, Markel",4.9
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,11,3,9:47,18.4,0,1,24.6,3,made,"Anderson, Alan",15.4
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,12,3,8:32,20,0,0.7,25,3,missed,"Williams, Deron",3.7
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,13,3,7:28,3.5,4,7.1,12.2,2,missed,"Anderson, Alan",2.2
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,14,4,7:27,22,0,0.8,24.5,3,missed,"Brown, Markel",5
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,15,4,7:10,18,0,0.8,22.9,3,missed,"Jack, Jarrett",5.8
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,16,4,5:37,9,6,4.9,6.3,2,missed,"Jack, Jarrett",3.7
"MAR 02, 2015 - GSW @ BKN",3/2/2015,BKN,A,L,-2,17,4,4:18,20.4,0,0.9,22.8,3,missed,"Jack, Jarrett",14.5
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,1,1,11:47,12.1,2,2.5,7.7,2,made,"Middleton, Khris",2.1
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,2,1,9:06,12.2,2,4.5,8,2,missed,"Middleton, Khris",2
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,3,1,8:35,,0,0.6,24.7,3,made,"Antetokounmpo, Giannis",4.1
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,4,2,8:32,6.6,0,0.6,24.8,3,made,"Bayless, Jerryd",3.1
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,5,2,6:09,19.1,0,1.2,26,3,missed,"Ilyasova, Ersan",4.8
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,6,2,5:08,19.1,0,0.6,22.7,3,missed,"Bayless, Jerryd",9.7
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,7,2,2:56,13.6,0,0.8,25,3,made,"Ilyasova, Ersan",5.5
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,8,2,2:39,19,0,1.2,4.4,2,made,"Antetokounmpo, Giannis",6.1
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,9,3,10:51,11.1,0,1.1,10,2,missed,"Middleton, Khris",3.7
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,10,3,6:15,14,1,1.5,18.3,2,missed,"Bayless, Jerryd",2.2
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,11,3,3:57,3,7,5.7,11.2,2,missed,"Bayless, Jerryd",2
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,12,3,0:00,,0,0.9,27.8,3,missed,"Dudley, Jared",6.6
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,13,4,5:56,10.1,3,5,13.5,2,missed,"Middleton, Khris",5.4
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,14,4,2:53,1,0,0.8,26.1,3,missed,"Middleton, Khris",3
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,15,4,1:22,6.9,1,2.8,4.8,2,missed,"Middleton, Khris",2.8
"MAR 04, 2015 - GSW vs. MIL",3/4/2015,MIL,H,W,9,16,4,1:00,8.4,0,0.8,23.6,3,missed,"Antetokounmpo, Giannis",4
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,1,1,8:44,6,2,2.1,17.1,2,missed,"Jefferson, Richard",2.6
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,2,1,7:18,10.9,0,0.8,21.9,3,made,"Ellis, Monta",3.4
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,3,1,5:02,11.4,1,2.9,19.3,2,missed,"Villanueva, Charlie",4
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,4,2,7:42,14,0,1,23.9,3,missed,"Nowitzki, Dirk",4.4
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,5,2,3:38,19.1,1,1.6,3.6,2,made,"Chandler, Tyson",2.2
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,6,2,1:48,17.4,1,1.8,18.5,2,missed,"Jefferson, Richard",5.5
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,7,2,0:00,,0,0.7,35.1,3,missed,"Ellis, Monta",4.3
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,8,3,7:41,17.4,1,0.9,22,3,made,"Ellis, Monta",2.5
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,9,3,6:29,19.8,0,1.3,27.1,3,missed,"Barea, Jose Juan",8.5
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,10,3,5:59,9.9,2,3.9,6,2,made,"Nowitzki, Dirk",1.4
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,11,3,5:32,8,2,3.6,16.7,2,missed,"Barea, Jose Juan",2.6
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,12,3,5:00,17.9,2,2.7,9.6,2,missed,"Barea, Jose Juan",2.4
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,13,3,4:00,6.2,0,1,2.7,2,made,"Rondo, Rajon",2.7
"MAR 06, 2015 - GSW vs. DAL",3/6/2015,DAL,H,W,15,14,3,2:22,14.9,1,1.1,20.7,2,missed,"Barea, Jose Juan",3
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,1,1,9:56,5.1,2,7,13.1,2,made,"Barnes, Matt",4.4
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,2,1,8:44,17.2,1,1.6,21.4,2,made,"Barnes, Matt",2.5
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,3,1,6:26,14.3,3,4.8,27.1,3,missed,"Barnes, Matt",5.2
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,4,1,2:53,16.1,0,0.9,25.8,3,made,"Davis, Glen",4.7
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,5,1,1:45,12.3,0,0.6,22,2,made,"Barnes, Matt",4.6
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,6,1,0:06,5,0,1,24.3,3,made,"Davis, Glen",2.9
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,7,2,4:50,17.7,1,1.1,16.2,2,made,"Jordan, DeAndre",6.1
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,8,2,3:59,17.9,4,3.9,4.5,2,missed,"Rivers, Austin",3.8
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,9,2,1:47,8,0,0.8,22.3,3,made,"Barnes, Matt",7.8
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,10,3,9:05,3.4,2,2.9,14.6,2,missed,"Redick, JJ",3.5
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,11,3,6:38,13.7,0,1.1,19.4,2,made,"Barnes, Matt",3.5
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,12,3,5:20,23.2,1,0.7,27,3,missed,"Barnes, Matt",3.7
"MAR 08, 2015 - GSW vs. LAC",3/8/2015,LAC,H,W,8,13,3,0:06,,0,1.7,18.2,2,made,"Turkoglu, Hedo",4.8
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,1,1,11:16,9,8,4.7,14.6,2,missed,"Bledsoe, Eric",2.4
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,2,1,11:06,17.3,0,0.8,25,3,made,"Knight, Brandon",6.7
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,3,1,10:38,22,0,0.7,5.3,2,made,"Bledsoe, Eric",5.6
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,4,1,9:34,19,0,0.3,23.2,3,made,"Bledsoe, Eric",5.6
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,5,1,9:06,21.4,0,0.6,23.4,3,missed,"Bledsoe, Eric",2.4
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,6,1,7:34,18.7,7,6.1,15.5,2,missed,"Knight, Brandon",4.6
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,7,1,5:59,14.4,1,1.9,14.6,2,missed,"Bledsoe, Eric",2.3
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,8,1,5:35,18.3,2,1.5,22.3,2,missed,"Bledsoe, Eric",6.9
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,9,1,3:21,19.5,3,2.5,4.6,2,made,"Morris, Markieff",1.2
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,10,2,9:08,19.7,0,1.4,23.1,3,made,"Knight, Brandon",10.2
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,11,2,8:13,14.2,3,4.3,5.7,2,missed,"Morris, Marcus",4.6
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,12,2,7:06,15.3,2,2.8,0.6,2,made,"Knight, Brandon",3.6
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,13,2,5:42,18.3,0,1.8,24.3,3,missed,"Knight, Brandon",3.5
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,14,2,5:12,8.3,3,2.7,3.8,2,missed,"Len, Alex",3
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,15,2,0:01,,1,0.9,27.8,2,missed,"Bledsoe, Eric",3.9
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,16,3,9:36,15.1,1,2.1,23.3,2,made,"Tucker, PJ",4.5
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,17,3,2:11,17.8,7,8,26.4,3,missed,"Morris, Markieff",4.7
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,18,3,1:43,16,0,0.7,24.5,3,made,"Warren, TJ",4.2
"MAR 09, 2015 - GSW @ PHX",3/9/2015,PHX,A,W,18,19,3,0:12,5.6,1,3.6,24.9,3,missed,"Green, Gerald",3.4
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,1,1,8:42,18,2,3.3,15.9,2,missed,"Caldwell-Pope, Kentavious",2.2
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,2,1,5:20,14,2,1.8,5.4,2,made,"Monroe, Greg",3.1
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,3,1,4:45,14.9,2,2.3,3.7,2,made,"Prince, Tayshaun",3.6
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,4,1,3:50,15.3,0,0.9,28.3,3,missed,"Jackson, Reggie",4.5
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,5,1,3:07,18.9,0,0.8,24.6,3,missed,"Martin, Cartier",5.7
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,6,2,5:01,9.5,2,2.7,5.9,2,made,"Jackson, Reggie",2.1
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,7,2,3:57,16.2,2,3.3,3.2,2,made,"Caldwell-Pope, Kentavious",0.8
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,8,3,11:19,15.5,2,5,14.4,2,made,"Caldwell-Pope, Kentavious",3.1
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,9,3,10:52,17.4,1,1.2,23.8,3,missed,"Caldwell-Pope, Kentavious",3.3
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,10,3,5:10,11.1,0,1.2,23.5,2,made,"Caldwell-Pope, Kentavious",3.4
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,11,3,4:41,13.9,3,3.3,9.8,2,missed,"Caldwell-Pope, Kentavious",1.2
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,12,3,2:36,15.2,0,0.7,23.4,3,made,"Caldwell-Pope, Kentavious",3.4
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,13,4,11:00,4.3,3,3.8,14.9,2,missed,"Martin, Cartier",5.5
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,14,4,8:29,3.6,2,2.2,17.4,2,made,"Monroe, Greg",5.9
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,15,4,6:48,8.9,0,1.5,26.5,3,made,"Prince, Tayshaun",4.3
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,16,4,5:39,17.6,1,1.8,24.7,3,made,"Jackson, Reggie",6.9
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,17,4,4:41,14.9,1,1.3,12.6,2,made,"Monroe, Greg",4.2
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,18,4,4:01,10.5,4,4.6,5.9,2,missed,"Caldwell-Pope, Kentavious",1.4
"MAR 11, 2015 - GSW vs. DET",3/11/2015,DET,H,W,7,19,4,2:21,12,1,2.8,12.9,2,missed,"Caldwell-Pope, Kentavious",3.7
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,1,1,10:42,19.1,0,1.3,5.2,2,missed,"Bargnani, Andrea",3.2
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,2,1,8:29,8.4,0,1,15,2,missed,"Thomas, Lance",3
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,3,1,6:02,13,1,2.3,4.4,2,made,"Thomas, Lance",2.4
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,4,1,5:38,17.3,0,1.7,24,3,missed,"Shved, Alexey",2.4
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,5,1,3:49,16.8,2,1.9,3.9,2,made,"Aldrich, Cole",1.5
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,6,2,4:37,13.2,2,2.2,24.8,3,made,"Amundson, Lou",5.7
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,7,2,3:02,17.6,4,5.2,7,2,missed,"Shved, Alexey",1.7
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,8,2,2:53,8.3,0,1.1,24.4,3,made,"Thomas, Lance",3
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,9,2,0:45,14.6,0,0.7,24.1,3,missed,"Thomas, Lance",2.6
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,10,3,11:02,13.6,11,10.6,0.9,2,made,"Amundson, Lou",3.4
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,11,3,9:41,12.8,0,0.8,24.4,3,made,"Early, Cleanthony",5.8
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,12,3,8:38,15.6,1,1.9,4,2,missed,"Early, Cleanthony",1.2
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,13,3,7:51,9.9,0,1.1,24.7,3,made,"Early, Cleanthony",10.8
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,14,3,6:34,16.1,0,0.9,22.6,3,made,"Thomas, Lance",10.3
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,15,3,3:35,13,0,1,23.5,3,made,"Wear, Travis",4.4
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,16,3,1:34,9,0,0.6,25,3,missed,"Hardaway Jr., Tim",5
"MAR 14, 2015 - GSW vs. NYK",3/14/2015,NYK,H,W,31,17,3,1:02,12.2,0,3.4,24.2,3,missed,"Larkin, Shane",4.3
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,1,1,11:11,9,5,5.4,11.3,2,made,"Clarkson, Jordan",4.8
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,2,1,8:10,18,0,2.2,21.1,2,made,"Ellington, Wayne",3
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,3,1,6:55,20,0,0.9,24.9,3,missed,"Ellington, Wayne",5.1
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,4,1,6:07,17,0,1,24.9,3,missed,"Clarkson, Jordan",5.6
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,5,1,4:27,9.1,2,2.2,10.4,2,made,"Ellington, Wayne",1.8
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,6,1,3:27,12.4,1,2.2,25.2,3,made,"Brown, Jabari",3.5
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,7,1,3:03,18.7,5,4.5,11.3,2,made,"Brown, Jabari",3.5
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,8,1,1:09,20,0,0.7,6,2,missed,"Johnson, Wesley",2.5
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,9,1,0:33,20,0,6.7,24.8,3,missed,"Brown, Jabari",13.2
"MAR 16, 2015 - GSW vs. LAL",3/16/2015,LAL,H,W,3,10,2,1:36,12.8,1,1.6,19.9,2,made,"Ellington, Wayne",2.5
