game,date,opponent,loc,win_loss,final_margin,shot_no,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,defender,defender_dist
"MAR 02, 2014 - GSW @ TOR",3/2/2014,TOR,A,L,-6,10,3,8:21,23.6,0,0.4,13.7,2,missed,"Valanciunas, Jonas",8.9
"MAR 02, 2014 - GSW @ TOR",3/2/2014,TOR,A,L,-6,11,3,6:34,13.1,0,0.7,7.7,2,missed,"Lowry, Kyle",4.1
"MAR 02, 2014 - GSW @ TOR",3/2/2014,TOR,A,L,-6,12,4,6:22,14,0,0.7,24.9,3,missed,"Lowry, Kyle",4.5
"MAR 02, 2014 - GSW @ TOR",3/2/2014,TOR,A,L,-6,13,4,3:38,21.1,0,0.6,23.7,3,made,"Lowry, Kyle",3.2
"MAR 02, 2014 - GSW @ TOR",3/2/2014,TOR,A,L,-6,14,4,2:52,22.7,0,1,24.4,3,missed,"Patterson, Patrick",15.4
"MAR 02, 2014 - GSW @ TOR",3/2/2014,TOR,A,L,-6,15,4,0:13,,3,2.5,24.5,3,missed,"Lowry, Kyle",3.7
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,1,1,11:50,15,1,2.7,11.4,2,missed,"George, Paul",2.7
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,2,1,8:11,12.9,0,0.7,24.8,3,made,"George, Paul",4.7
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,3,1,5:53,14.6,1,1.5,12.7,2,made,"George, Paul",3.6
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,4,1,4:49,8.1,1,1.6,1.4,2,made,"Hibbert, Roy",2.4
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,5,1,4:18,20.1,0,1,23.9,3,missed,"Stephenson, Lance",10.8
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,6,1,0:05,4,1,1.4,16.5,2,missed,"Watson, CJ",4
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,7,2,4:18,14.9,1,1.9,4.5,2,made,"Hibbert, Roy",3
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,8,2,3:09,9.5,4,5,17,2,missed,"Stephenson, Lance",3.8
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,9,2,1:55,11.7,2,2.4,4.9,2,missed,"Hibbert, Roy",1.5
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,10,3,8:20,9,0,0.7,19.8,2,missed,"Stephenson, Lance",3.7
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,11,4,10:16,13.3,4,4.1,19.3,2,made,"Turner, Evan",3.5
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,12,4,9:32,2,0,0.9,23.2,3,made,"Mahinmi, Ian",7.4
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,13,4,8:58,13.8,0,0.7,15.8,2,made,"Turner, Evan",3.8
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,14,4,8:30,9.5,2,2.6,3.7,2,missed,"George, Paul",2.2
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,15,4,7:26,5,0,0.5,5.4,2,made,"George, Paul",1.9
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,16,4,6:25,11.8,0,0.7,23.5,3,made,"George, Paul",3.6
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,17,4,5:55,12.5,0,0.6,20.3,2,missed,"Stephenson, Lance",4.8
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,18,4,5:49,22.2,0,0.7,24.5,3,missed,"George, Paul",3.8
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,19,4,4:38,4.7,3,6.4,15.9,2,missed,"Hill, George",5.2
"MAR 04, 2014 - GSW @ IND",3/4/2014,IND,A,W,2,20,4,0:02,,0,0.8,12.6,2,made,"Hill, George",1.4
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,1,1,9:08,14.2,0,0.8,25.4,3,missed,"Bayless, Jerryd",3.2
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,2,1,8:22,10,8,3.8,24.9,3,missed,"Bayless, Jerryd",3.3
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,3,1,7:35,21.6,3,3.3,3.3,2,made,"Bass, Brandon",3
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,4,1,5:40,6.2,0,0.8,25.1,3,missed,"Bayless, Jerryd",4.3
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,5,1,5:23,10.7,7,7.3,1.3,2,made,"Bass, Brandon",2.1
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,6,1,3:49,10.4,2,2.9,10.8,2,made,"Bass, Brandon",3.6
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,7,1,3:24,19.6,3,2.6,25.7,3,missed,"Johnson, Chris",5.6
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,8,2,5:01,19.7,0,0.8,24.6,3,made,"Green, Jeff",12.1
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,9,2,3:57,19.8,0,0.9,24.5,3,missed,"Green, Jeff",19.6
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,10,3,9:27,8,0,0.9,24.1,3,missed,"Bayless, Jerryd",3.8
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,11,3,5:50,11.5,0,1,18.9,2,made,"Johnson, Chris",2.8
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,12,3,5:20,11.5,2,1.9,9.5,2,made,"Rondo, Rajon",1.7
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,13,3,4:29,16.9,0,1,24.6,3,missed,"Rondo, Rajon",5
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,14,3,3:23,1.9,11,8,7.5,2,made,"Olynyk, Kelly",0.5
"MAR 05, 2014 - GSW @ BOS",3/5/2014,BOS,A,W,20,15,3,0:04,,0,1.2,14.5,2,missed,"Johnson, Chris",3.9
"MAR 07, 2014 - GSW vs. ATL",3/7/2014,ATL,H,W,14,1,1,11:01,19.7,0,1,1.1,2,made,"Brand, Elton",2.9
"MAR 07, 2014 - GSW vs. ATL",3/7/2014,ATL,H,W,14,2,1,10:39,15.1,1,1.3,18.9,2,missed,"Korver, Kyle",2.2
"MAR 07, 2014 - GSW vs. ATL",3/7/2014,ATL,H,W,14,3,1,10:12,10.7,0,1.2,17,2,made,"Carroll, DeMarre",2.6
"MAR 07, 2014 - GSW vs. ATL",3/7/2014,ATL,H,W,14,4,1,6:55,19.2,2,2.6,3.5,2,missed,"Millsap, Paul",2.1
"MAR 07, 2014 - GSW vs. ATL",3/7/2014,ATL,H,W,14,5,1,6:00,13.3,0,0.8,0.1,2,missed,"Brand, Elton",0.4
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,1,1,10:45,17.2,2,1.9,9.5,2,missed,"Dragic, Goran",1.9
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,2,1,9:55,10.7,1,4.3,5.7,2,made,"Dragic, Goran",0.9
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,3,1,7:07,9.7,0,0.8,22.1,3,missed,"Green, Gerald",5.1
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,4,1,5:43,13.7,5,5,12.7,2,missed,"Green, Gerald",3.7
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,5,2,6:49,15.3,1,1.5,1.5,2,missed,"Morris, Markieff",2.4
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,6,2,4:38,21.3,0,0,22.8,3,made,"Green, Gerald",5.4
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,7,3,10:10,20.8,0,0.9,24.4,3,made,"Green, Gerald",4.8
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,8,3,7:08,12.9,0,0.7,25.5,3,made,"Tucker, PJ",5.2
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,9,3,6:09,11.1,0,0.7,22.7,3,made,"Green, Gerald",7.1
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,10,3,5:06,12,2,1.5,13.5,2,made,"Green, Gerald",3.3
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,11,3,2:46,18.7,1,2.7,1.7,2,made,"Morris, Marcus",3.2
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,12,4,11:49,13.5,0,0.6,19.1,2,made,"Green, Gerald",3.4
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,13,4,11:14,10,1,4.1,7.9,2,missed,"Green, Gerald",2.4
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,14,4,4:21,6.2,0,0.6,17.5,2,made,"Dragic, Goran",3.4
"MAR 09, 2014 - GSW vs. PHX",3/9/2014,PHX,H,W,6,15,4,0:21,7.6,0,0.8,24,3,missed,"Tucker, PJ",7.8
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,1,1,9:52,10.2,1,1.2,18.3,2,missed,"Ellis, Monta",3.1
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,2,1,9:42,17.7,3,2.8,13.2,2,made,"Ellis, Monta",2.5
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,3,1,6:48,7.9,1,2.1,15,2,missed,"Marion, Shawn",4.3
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,4,1,5:26,12.1,0,0.7,24.7,3,made,"Ellis, Monta",2.8
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,5,1,5:02,14.1,0,0.5,15.5,2,missed,"Calderon, Jose",3.3
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,6,3,11:45,19.5,2,2.2,14,2,missed,"Calderon, Jose",5
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,7,3,9:37,9.6,4,5.3,9.6,2,made,"Ellis, Monta",5.5
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,8,3,6:55,1.5,0,0.7,24.3,3,made,"Dalembert, Samuel",19.8
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,9,3,6:22,15.6,0,0.6,17.2,2,made,"Ellis, Monta",3.2
"MAR 11, 2014 - GSW vs. DAL",3/11/2014,DAL,H,W,23,10,3,4:38,4.7,0,1.7,17.3,2,made,"Ellis, Monta",3.8
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,1,1,11:22,15.5,0,1.2,10.6,2,made,"Collison, Darren",4.6
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,2,1,10:08,7.1,0,0.9,12.5,2,made,"Collison, Darren",2.2
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,3,1,9:34,13,0,1.5,20.2,2,missed,"Collison, Darren",3.2
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,4,1,7:36,19.6,2,1.9,16.9,2,missed,"Barnes, Matt",4.6
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,5,1,5:55,13.4,0,0.7,24.1,3,made,"Collison, Darren",2
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,6,1,5:24,16.4,0,1.6,6.4,2,missed,"Collison, Darren",1.7
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,7,1,3:25,5.5,3,5.9,12.7,2,missed,"Green, Willie",3.4
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,8,2,4:46,6.5,1,2.9,6.4,2,made,"Barnes, Matt",3.3
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,9,2,4:21,10,0,1.8,20.3,2,missed,"Barnes, Matt",4.4
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,10,2,2:05,4.2,0,0,2.9,2,made,"Jordan, DeAndre",2.1
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,11,3,11:18,3.4,0,0.9,22.8,3,made,"Griffin, Blake",17.7
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,12,3,10:32,16.2,0,2.6,4.2,2,made,"Collison, Darren",2.1
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,13,3,9:40,3.7,3,4,12.3,2,missed,"Barnes, Matt",1.8
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,14,3,8:52,11.2,0,0.6,22.9,3,missed,"Barnes, Matt",5.5
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,15,3,8:19,16.5,1,2.5,17,2,made,"Paul, Chris",2.6
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,16,3,5:48,12.3,0,0.9,23.5,3,made,"Green, Willie",2.1
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,17,4,8:12,19.5,2,2.3,15.6,2,missed,"Paul, Chris",1.8
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,18,4,2:53,10.7,0,0.7,25,3,made,"Collison, Darren",12.1
"MAR 12, 2014 - GSW @ LAC",3/12/2014,LAC,A,L,-13,19,4,1:12,9.9,0,0.5,22.8,3,missed,"Paul, Chris",3.1
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,1,1,11:19,10.8,0,0.6,24.5,3,missed,"Matthews, Wesley",3.1
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,2,1,5:56,13.3,1,2.2,9.1,2,made,"Wright, Dorell",4.2
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,3,2,5:37,10,2,4.4,4.6,2,made,"Lillard, Damian",2.8
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,4,2,3:59,13.8,3,2.2,17.1,2,missed,"Lillard, Damian",2.4
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,5,2,0:47,12.7,0,0.6,12.6,2,missed,"Lopez, Robin",5.4
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,6,3,10:20,24,0,0,23,2,missed,"Lillard, Damian",14.5
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,7,3,9:25,17.3,0,0.7,14.4,2,made,"Wright, Dorell",5.4
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,8,3,6:21,17.7,0,0.7,22.7,3,missed,"Matthews, Wesley",4.7
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,9,3,3:53,11.5,1,1.4,7.9,2,made,"Barton, Will",4
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,10,3,0:58,11.9,2,2.3,11.2,2,made,"Williams, Mo",3.4
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,11,3,0:10,5,0,0.5,2.9,2,made,"Williams, Mo",1.8
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,12,4,11:47,11.1,0,0.6,18.3,2,missed,"Lillard, Damian",3.8
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,13,4,11:19,10.2,3,2.9,6.7,2,made,"Lopez, Robin",3.8
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,14,4,10:20,10.6,1,1.7,12.2,2,missed,"Williams, Mo",3.4
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,15,4,8:08,13.5,0,1.1,25.4,3,missed,"Lillard, Damian",4.4
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,16,4,7:43,5.2,0,0.6,25.2,3,made,"Lillard, Damian",4.3
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,17,4,1:19,22.4,0,0.7,23.2,3,missed,"Williams, Mo",5.1
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,18,4,0:55,18.4,0,0.7,26,3,made,"Batum, Nicolas",6.1
"MAR 16, 2014 - GSW @ POR",3/16/2014,POR,A,W,1,19,4,0:13,,0,0.7,24.9,3,made,"Lillard, Damian",7.3
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,1,1,11:10,18,6,5.5,24.6,3,made,"Afflalo, Arron",5.6
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,2,1,10:31,5.3,0,0.6,6.7,2,made,"O'Quinn, Kyle",3.2
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,3,1,9:24,14.6,0,0.9,20.1,2,missed,"Afflalo, Arron",3.6
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,4,2,10:09,18.3,0,0.7,17.2,3,missed,"Oladipo, Victor",3.1
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,5,2,7:23,17.7,0,0.5,20.8,2,missed,"Afflalo, Arron",1.4
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,6,2,2:01,12,0,2.2,21.9,2,missed,"Nelson, Jameer",10.7
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,7,3,10:32,7.9,0,0.6,22.1,2,made,"Afflalo, Arron",4.4
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,8,3,9:58,12.1,0,1.5,23.1,3,made,"Afflalo, Arron",3.6
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,9,3,8:59,18.9,1,1.2,24.8,3,made,"Afflalo, Arron",2.7
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,10,3,6:46,15,2,3.4,9.8,2,missed,"Nelson, Jameer",2.1
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,11,3,6:14,18.1,6,7.3,16.2,2,missed,"Nelson, Jameer",3.5
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,12,3,2:20,14.2,0,0.8,24.4,3,made,"Harkless, Maurice",3
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,13,4,6:05,6.8,5,4.5,19,2,made,"Oladipo, Victor",10.9
"MAR 18, 2014 - GSW vs. ORL",3/18/2014,ORL,H,W,14,14,4,4:34,11.4,2,2.8,7.6,2,missed,"Lamb, Doron",3.1
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,1,1,10:52,3.9,2,3.6,15.9,2,missed,"Wolters, Nate",4.6
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,2,1,8:48,10,2,1.7,13.7,2,made,"Wolters, Nate",3.3
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,3,1,7:32,14.5,0,1.7,15.6,2,missed,"Wolters, Nate",4.7
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,4,1,3:04,18.7,2,2.8,5.5,2,made,"Antetokounmpo, Giannis",1
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,5,1,2:15,19,0,1,1.5,2,missed,"Henson, John",2.9
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,6,1,1:17,12,0,1.1,24.1,3,missed,"Middleton, Khris",10.4
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,7,2,6:47,13.7,2,2.4,3.2,2,made,"Sessions, Ramon",1.9
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,8,2,3:09,14,0,1.2,24.8,3,missed,"Sessions, Ramon",3.5
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,9,2,2:27,8,1,1,17.7,2,made,"Knight, Brandon",3
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,10,2,2:01,17.3,0,0.6,23,3,made,"Knight, Brandon",4.6
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,11,2,0:09,3.4,0,0,25,3,missed,"Sessions, Ramon",6.7
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,12,3,11:53,17.2,0,0,2.1,2,made,"Middleton, Khris",2.8
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,13,3,11:30,20,0,1,11.5,2,made,"Knight, Brandon",2.8
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,14,3,9:06,13,0,0.7,22.3,3,missed,"Antetokounmpo, Giannis",3.4
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,15,3,7:25,13.9,0,0.7,23.8,3,missed,"Middleton, Khris",5.8
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,16,3,4:22,18.5,2,2.1,2,2,made,"Henson, John",3.3
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,17,3,2:52,14.5,0,0.7,24.4,3,missed,"Adrien, Jeff",4.2
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,18,3,1:03,5.8,0,0.7,22,3,missed,"Antetokounmpo, Giannis",7.9
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,19,4,6:03,10.2,0,0.8,22.1,3,made,"Adrien, Jeff",5.3
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,20,4,2:54,12.6,4,3.9,14.4,2,missed,"Knight, Brandon",3.1
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,21,4,0:40,7.7,0,0.6,23.1,3,made,"Knight, Brandon",8.5
"MAR 20, 2014 - GSW vs. MIL",3/20/2014,MIL,H,W,5,22,4,0:15,5.8,5,5.6,25.1,3,missed,"Knight, Brandon",3.5
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,1,1,11:18,6.9,0,1.3,16.7,2,missed,"Green, Danny",2.6
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,2,1,9:55,14.8,0,0.7,23.5,3,missed,"Parker, Tony",3.9
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,3,1,4:47,12.7,0,0.6,20.2,2,made,"Belinelli, Marco",3.1
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,4,1,3:03,14.4,2,3.4,14.6,2,missed,"Belinelli, Marco",3.4
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,5,2,7:39,9.8,2,2.7,2,2,made,"Green, Danny",4.2
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,6,2,4:45,11.3,0,2.8,19.9,2,made,"Parker, Tony",3.2
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,7,2,3:20,9,2,3,0.3,2,made,"Ayres, Jeff",1.8
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,8,2,1:10,15.8,0,0.9,14.2,2,missed,"Parker, Tony",3.8
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,9,3,6:45,10.1,0,0.6,24.2,3,made,"Green, Danny",4.6
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,10,3,5:08,12.2,2,2.3,14.9,2,missed,"Diaw, Boris",7
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,11,3,3:22,18.4,0,0,2.5,2,made,"Leonard, Kawhi",10.5
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,12,3,2:49,8,1,1.5,17.3,2,missed,"Belinelli, Marco",2.7
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,13,3,1:32,1.6,2,2.7,5,2,missed,"Splitter, Tiago",2.3
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,14,4,2:27,11,1,3,2.6,2,missed,"Splitter, Tiago",3.8
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,15,4,2:03,10.3,3,2.8,24.5,3,missed,"Green, Danny",1.7
"MAR 22, 2014 - GSW vs. SAS",3/22/2014,SAS,H,L,-9,16,4,1:27,16.9,1,2.3,3.7,2,made,"Splitter, Tiago",3.2
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,1,1,11:29,13,0,0.7,19.6,2,missed,"Lee, Courtney",3
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,2,1,10:36,19.2,0,1,0.1,2,made,"Lee, Courtney",4.3
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,3,1,9:36,15,0,0,4.7,2,missed,"Randolph, Zach",1.8
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,4,1,9:36,15,0,0.5,3.8,2,made,"Randolph, Zach",1.7
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,5,1,7:06,15.4,3,4.2,13.2,2,made,"Conley, Mike",4.7
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,6,1,6:01,16.8,1,2.3,18.8,2,missed,"Conley, Mike",2.6
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,7,1,4:03,16,1,1.4,9.3,2,missed,"Lee, Courtney",3
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,8,1,3:01,19.8,6,5.8,3.6,2,missed,"Lee, Courtney",1.7
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,9,1,2:04,6.4,1,2.6,5.7,2,made,"Lee, Courtney",3.8
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,10,2,4:02,9.2,0,0.7,24.5,3,missed,"Conley, Mike",4
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,11,2,1:23,20.4,0,0.9,25,3,missed,"Lee, Courtney",5.3
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,12,3,11:11,9.9,3,4.1,21,2,made,"Lee, Courtney",4
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,13,3,0:00,,3,2.6,2.1,2,missed,"Johnson, James",0.9
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,14,4,10:07,11.2,0,0.8,25.1,3,missed,"Allen, Tony",6.1
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,15,4,8:55,18.3,1,1.8,14,2,missed,"Conley, Mike",5
"MAR 28, 2014 - GSW vs. MEM",3/28/2014,MEM,H,W,7,16,4,3:18,18.3,5,6.2,1.1,2,made,"Johnson, James",2.1
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,1,1,11:18,21.7,1,0.7,4.6,2,made,"Chandler, Tyson",1
"MAR 30, 2014 - GSW vs. NYK",3/30/2014,NYK,H,L,-5,2,1,10:14,16.9,4,3.6,25.3,3,made,"Smith, J.R.",3.5
